"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"          viper.silicon.decider.DefaultRecordedPathConditions.conditionalized (scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.Unit$","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.Unit$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.Unit$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.rules.producer$.produceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.rules.producer$.wrappedProduceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       viper.silicon.rules.producer$.produces (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$checkSpecificationWelldefinedness$3 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., int, scala.runtime.ObjectRef, scala.collection.immutable.Seq, scala.runtime.ObjectRef, viper.silicon.state.State, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1449.133519494.apply (Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.Or$","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.Or$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.Or$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.rules.evaluator$.eval (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       viper.silicon.rules.evaluator$.$anonfun$evalBinOp$1 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function3, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        viper.silicon.rules.evaluator$$$Lambda$1478.945884151.apply (Object, Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          viper.silicon.rules.evaluator$$$Lambda$1475.556880449.apply (Object, Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.Not$","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.Not$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.Not$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.rules.brancher$.branch (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, boolean, scala.Function2, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.rules.evaluator$.$anonfun$evalSeqShortCircuit$7 (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.rules.evaluator$$$Lambda$1491.564208820.apply (Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       scala.Function2.$anonfun$tupled$1 (scala.Function2, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        scala.Function2$$Lambda$1492.1390026040.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.rules.evaluator$.$anonfun$evalSeqShortCircuit$6 (viper.silicon.state.terms.Term, scala.Function2, scala.Function1, scala.collection.immutable.Seq, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          viper.silicon.rules.evaluator$$$Lambda$1487.1025929589.apply (Object, Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.False$","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.False$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.False$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.state.terms.Or$.$anonfun$_apply$2 (viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.state.terms.Or$.$anonfun$_apply$2$adapted (viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.state.terms.Or$$$Lambda$1501.638343479.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       scala.collection.immutable.List.filterNot (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        scala.collection.immutable.List.filterNot (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.state.terms.Or$._apply (scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          viper.silicon.state.terms.Or$.apply (scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.False","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.False.<init> ()","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.False$.apply ()","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.state.terms.Or$.$anonfun$_apply$2 (viper.silicon.state.terms.Term)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.state.terms.Or$.$anonfun$_apply$2$adapted (viper.silicon.state.terms.Term)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.state.terms.Or$$$Lambda$1501.638343479.apply (Object)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       scala.collection.immutable.List.filterNot (scala.Function1)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        scala.collection.immutable.List.filterNot (scala.Function1)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.state.terms.Or$._apply (scala.collection.immutable.Seq)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          viper.silicon.state.terms.Or$.apply (scala.collection.immutable.Seq)","40 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.Let$","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"  viper.silicon.state.terms.Let$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"   viper.silicon.state.terms.Let$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"    viper.silicon.supporters.functions.FunctionData.postAxiom$lzycompute ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"     viper.silicon.supporters.functions.FunctionData.postAxiom ()","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.handleFunction (viper.silicon.state.State, viper.silver.ast.Function)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"       viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Function)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"        viper.silicon.verifier.DefaultMasterVerifier.$anonfun$verify$2 (viper.silicon.verifier.DefaultMasterVerifier, viper.silver.ast.Program, viper.silver.ast.Function)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"         viper.silicon.verifier.DefaultMasterVerifier$$Lambda$1437.1854362645.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"          scala.collection.immutable.List.flatMap (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’267.0","1"
"viper.silicon.state.terms.First$","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"  viper.silicon.state.terms.First$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"   viper.silicon.state.terms.First$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"    viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"     viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"      viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"       viper.silicon.rules.producer$.produces (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"        viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$11 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., scala.collection.immutable.Seq, viper.silicon.state.State, viper.silicon.state.State, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"         viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1600.1864698869.apply (Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"          viper.silicon.rules.executionFlowController$.$anonfun$locally$1 (scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"viper.silicon.state.terms.Second$","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"  viper.silicon.state.terms.Second$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"   viper.silicon.state.terms.Second$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"    viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"     viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"      viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"       viper.silicon.rules.producer$.produces (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"        viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$11 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., scala.collection.immutable.Seq, viper.silicon.state.State, viper.silicon.state.State, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"         viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1600.1864698869.apply (Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"          viper.silicon.rules.executionFlowController$.$anonfun$locally$1 (scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"viper.silicon.state.terms.Combine$","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"  viper.silicon.state.terms.Combine$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"   viper.silicon.state.terms.Combine$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"    viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"     viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"      viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"       viper.silicon.rules.producer$.produces (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function2)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"        viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$.$anonfun$verify$11 (viper.silicon.supporters.DefaultMethodVerificationUnitProvider.methodSupporter., scala.collection.immutable.Seq, viper.silicon.state.State, viper.silicon.state.State, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"         viper.silicon.supporters.DefaultMethodVerificationUnitProvider$methodSupporter$$$Lambda$1600.1864698869.apply (Object, Object)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"          viper.silicon.rules.executionFlowController$.$anonfun$locally$1 (scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"viper.silicon.state.terms.SortWrapper$","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"  viper.silicon.state.terms.SortWrapper$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"   viper.silicon.state.terms.SortWrapper$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"    viper.silicon.state.terms.Term.convert (viper.silicon.state.terms.Sort)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"     viper.silicon.state.terms.Term.convert$ (viper.silicon.state.terms.Term, viper.silicon.state.terms.Sort)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"      viper.silicon.state.terms.First.convert (viper.silicon.state.terms.Sort)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"       viper.silicon.state.terms.Combine$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"        viper.silicon.state.terms.Combine$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"         viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"          viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"viper.silicon.state.terms.Null$","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"  viper.silicon.state.terms.Null$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"   viper.silicon.state.terms.Null$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"    viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"     viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"      viper.silicon.rules.evaluator$.eval (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
"       viper.silicon.rules.evaluator$.$anonfun$evalBinOp$1 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function3, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","1’266.0","1"
